Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,13.52468490600586,20.02706527709961,27.221118927001953,0.2939918637275696,60.7313346862793,123.64822387695312,15.764286041259766,20.050050735473633,27.25,0.3165000081062317,67.0999984741211,151.61000061035156,15.995356559753418,20.194944381713867,27.299999237060547,0.32124999165534973,67.73999786376953,152.8699951171875,15.764286041259766,20.045795440673828,26.34000015258789,0.3127500116825104,67.08999633789062,151.41000366210938,15.858928680419922,20.047548294067383,26.84000015258789,0.3140000104904175,67.25,151.89999389648438,322515200,90541368,83027800,591392000,28557300,126866000
2013-03-01,13.189784049987793,20.151796340942383,27.75055694580078,0.2951529026031494,60.984764099121094,124.05609893798828,15.373929023742676,20.174924850463867,27.780000686645508,0.3177500069141388,67.37999725341797,152.11000061035156,15.649286270141602,20.198699951171875,28.1200008392334,0.3187499940395355,67.5,152.33999633789062,15.356429100036621,19.923673629760742,26.809999465942383,0.31150001287460327,66.54000091552734,150.41000366210938,15.64285659790039,19.9649658203125,27.049999237060547,0.31424999237060547,66.87000274658203,151.08999633789062,552448400,86928984,54064800,389396000,31617200,170634800
2013-03-04,12.870509147644043,20.53449058532715,27.69061851501465,0.2939918637275696,61.25627899169922,124.71675109863281,15.001786231994629,20.55805778503418,27.719999313354492,0.3165000081062317,67.68000030517578,152.9199981689453,15.29285717010498,20.59159278869629,28.059999465942383,0.31949999928474426,67.69000244140625,152.9199981689453,14.964285850524902,20.145145416259766,27.440000534057617,0.31299999356269836,67.06999969482422,151.52000427246094,15.278571128845215,20.152652740478516,27.760000228881836,0.3154999911785126,67.16000366210938,151.75999450683594,582755600,110912976,32400700,353680000,19380500,99010200
2013-03-05,13.210314750671387,20.961929321289062,27.49083137512207,0.2972428500652313,62.16138458251953,125.83403015136719,15.397856712341309,20.985986709594727,27.520000457763672,0.3199999928474426,68.68000030517578,154.2899932861328,15.542499542236328,21.0247745513916,28.18000030517578,0.320499986410141,68.7699966430664,154.6999969482422,15.026785850524902,20.743242263793945,27.209999084472656,0.3167499899864197,68.08000183105469,153.63999938964844,15.052857398986816,20.743993759155273,27.8799991607666,0.31825000047683716,68.08000183105469,153.66000366210938,638433600,161602236,40622200,366168000,35581900,121431900
2013-03-06,13.042404174804688,20.78145408630371,27.42090606689453,0.29701071977615356,62.00749206542969,126.00533294677734,15.202142715454102,20.80530548095703,27.450000762939453,0.31975001096725464,68.51000213623047,154.5,15.54464340209961,21.12112045288086,28.1299991607666,0.32499998807907104,68.91000366210938,154.9199981689453,15.15821361541748,20.740991592407227,27.350000381469727,0.31825000047683716,68.41999816894531,154.16000366210938,15.518214225769043,21.046796798706055,28.100000381469727,0.32199999690055847,68.88999938964844,154.83999633789062,460250000,114805080,33532600,342928000,29071100,94469900
2013-03-07,13.193153381347656,20.81195068359375,28.549707412719727,0.29631394147872925,62.17042541503906,126.2336654663086,15.377857208251953,20.83583641052246,28.579999923706055,0.3190000057220459,68.69000244140625,154.77999877929688,15.428929328918457,20.93643569946289,28.68000030517578,0.32475000619888306,68.80000305175781,154.97999572753906,15.037857055664062,20.7602596282959,27.469999313354492,0.31725001335144043,68.44999694824219,154.52000427246094,15.160714149475098,20.872371673583984,27.56999969482422,0.3215000033378601,68.58999633789062,154.6999969482422,468473600,82025892,74540200,314824000,21775900,86101400
2013-03-08,13.228086471557617,20.784954071044922,27.93036460876465,0.29770728945732117,62.24283218383789,126.77196502685547,15.418571472167969,20.808809280395508,27.959999084472656,0.320499986410141,68.7699966430664,155.44000244140625,15.551071166992188,20.89389419555664,28.469999313354492,0.32199999690055847,69.0199966430664,155.64999389648438,15.307499885559082,20.646896362304688,27.729999542236328,0.31825000047683716,68.5,154.66000366210938,15.350000381469727,20.88338279724121,28.43000030517578,0.31975001096725464,68.91999816894531,155.4600067138672,391482000,116359524,44198900,246464000,26159900,123477800
2013-03-11,13.416521072387695,20.867443084716797,28.11017417907715,0.29492059350013733,62.423866271972656,127.25310516357422,15.638214111328125,20.89139175415039,28.139999389648438,0.3174999952316284,68.97000122070312,156.02999877929688,15.678929328918457,21.013513565063477,28.639999389648438,0.3187499940395355,68.98999786376953,156.0399932861328,15.183570861816406,20.808307647705078,27.829999923706055,0.31474998593330383,68.47000122070312,155.1300048828125,15.348214149475098,20.81306266784668,28.010000228881836,0.31725001335144043,68.68000030517578,155.32000732421875,474236000,63724212,35642100,299748000,23187900,83746800
2013-03-12,13.127279281616211,20.687217712402344,27.80050277709961,0.29584959149360657,62.19758224487305,126.96765899658203,15.301071166992188,20.710960388183594,27.829999923706055,0.31850001215934753,68.72000122070312,155.67999267578125,15.674285888671875,20.81806755065918,28.31999969482422,0.31949999928474426,68.93000030517578,156.10000610351562,15.270357131958008,20.612361907958984,27.600000381469727,0.3140000104904175,68.38999938964844,155.2100067138672,15.557143211364746,20.78853988647461,28.100000381469727,0.31700000166893005,68.7699966430664,155.9199981689453,465911600,80251668,27569600,310856000,27575400,105755800
2013-03-13,13.124826431274414,20.62972640991211,27.051298141479492,0.29584959149360657,62.116119384765625,127.14712524414062,15.298213958740234,20.65340232849121,27.079999923706055,0.31850001215934753,68.62999725341797,155.89999389648438,15.51785659790039,20.78803825378418,27.649999618530273,0.3240000009536743,68.88999938964844,156.1199951171875,15.191429138183594,20.578327178955078,26.920000076293945,0.3154999911785126,68.38999938964844,155.22999572753906,15.301786422729492,20.718217849731445,27.6200008392334,0.31850001215934753,68.80999755859375,155.75999450683594,405549200,65586348,39619500,485840000,34297300,92550900
2013-03-14,13.251984596252441,20.535490036010742,27.011341094970703,0.2960818409919739,62.32430648803711,127.82402038574219,15.446429252624512,20.559059143066406,27.040000915527344,0.3187499940395355,68.86000061035156,156.72999572753906,15.522856712341309,20.695444107055664,27.43000030517578,0.3215000033378601,69.01000213623047,156.8000030517578,15.373213768005371,20.4552059173584,26.829999923706055,0.3167499899864197,68.70999908447266,155.91000366210938,15.458213806152344,20.695444107055664,27.100000381469727,0.320499986410141,68.87000274658203,156.30999755859375,303875600,65981952,27646400,383304000,31530800,126329900
2013-03-15,13.59393310546875,20.354516983032227,26.621753692626953,0.29352739453315735,62.151004791259766,127.65523529052734,15.845000267028809,20.377878189086914,26.649999618530273,0.3160000145435333,68.51000213623047,155.8300018310547,15.865357398986816,20.52802848815918,27.059999465942383,0.3187499940395355,68.79000091552734,156.0399932861328,15.616070747375488,20.353853225708008,26.559999465942383,0.31474998593330383,68.33999633789062,155.30999755859375,15.64035701751709,20.482982635498047,27.030000686645508,0.3187499940395355,68.75,155.85000610351562,643960800,123864012,31597400,355776000,30752600,138601100
2013-03-18,13.963454246520996,20.191791534423828,26.461923599243164,0.2914373576641083,62.01494216918945,126.9507827758789,16.275714874267578,20.2149658203125,26.489999771118164,0.3137499988079071,68.36000061035156,154.97000122070312,16.33785629272461,20.339338302612305,26.790000915527344,0.3167499899864197,68.63999938964844,155.63999938964844,15.757143020629883,20.056806564331055,25.780000686645508,0.31150001287460327,67.7300033569336,154.1999969482422,15.766071319580078,20.145145416259766,26.3700008392334,0.3140000104904175,67.87999725341797,154.33999633789062,606197200,73458468,26653700,298312000,36163000,126704300
2013-03-19,13.925765037536621,20.280027389526367,26.52185821533203,0.28957971930503845,61.897010803222656,126.65584564208984,16.231786727905273,20.303302764892578,26.549999237060547,0.31174999475479126,68.2300033569336,154.61000061035156,16.463214874267578,20.501752853393555,26.899999618530273,0.3154999911785126,68.69999694824219,155.50999450683594,16.01785659790039,20.18143081665039,26.209999084472656,0.3095000088214874,67.62000274658203,153.58999633789062,16.41071319580078,20.301300048828125,26.530000686645508,0.3140000104904175,68.56999969482422,155.3000030517578,526775200,83844072,25254200,355480000,33125100,167567300
2013-03-20,13.851921081542969,20.364765167236328,25.832592010498047,0.2930630147457123,62.33246612548828,127.54056549072266,16.145713806152344,20.388137817382812,25.860000610351562,0.3154999911785126,68.70999908447266,155.69000244140625,16.343929290771484,20.458208084106445,26.690000534057617,0.3165000081062317,68.86000061035156,155.9499969482422,16.056785583496094,20.306306838989258,25.780000686645508,0.31200000643730164,68.38999938964844,155.25999450683594,16.336429595947266,20.441190719604492,26.68000030517578,0.31474998593330383,68.70999908447266,155.52000427246094,308660800,58493448,44006500,340588000,28035400,113759300
2013-03-21,13.871840476989746,20.278528213500977,25.712718963623047,0.2884185314178467,61.62484359741211,126.45101928710938,16.168928146362305,20.301801681518555,25.739999771118164,0.31049999594688416,67.93000030517578,154.36000061035156,16.356428146362305,20.443443298339844,26.110000610351562,0.31424999237060547,68.25,155.63999938964844,16.075000762939453,20.266517639160156,25.559999465942383,0.3100000023841858,67.7699966430664,154.10000610351562,16.079286575317383,20.302553176879883,25.65999984741211,0.3137499988079071,68.08000183105469,154.75999450683594,383255600,59044896,24336100,339032000,30050800,128605000
2013-03-22,14.153117179870605,20.25478172302246,25.702728271484375,0.289811909198761,62.223602294921875,127.46685791015625,16.49678611755371,20.27802848815918,25.729999542236328,0.31200000643730164,68.58999633789062,155.60000610351562,16.503570556640625,20.40140151977539,26.010000228881836,0.31325000524520874,68.63999938964844,155.60000610351562,16.1825008392334,20.261260986328125,25.6299991607666,0.31025001406669617,68.12999725341797,154.72999572753906,16.235000610351562,20.38888931274414,25.799999237060547,0.31150001287460327,68.20999908447266,154.85000610351562,395105200,59468472,18456300,232476000,28837200,111163600
2013-03-25,14.204290390014648,20.238033294677734,25.103364944458008,0.288186252117157,61.996829986572266,126.93440246582031,16.556428909301758,20.261260986328125,25.1299991607666,0.31025001406669617,68.33999633789062,154.9499969482422,16.7839298248291,20.501251220703125,25.799999237060547,0.3140000104904175,68.95999908447266,156.27000427246094,16.492143630981445,20.190690994262695,25.079999923706055,0.30799999833106995,68.01000213623047,154.35000610351562,16.596071243286133,20.330581665039062,25.75,0.3137499988079071,68.80999755859375,156.00999450683594,501135600,68411520,39199000,362076000,24909800,151322300
2013-03-26,14.129526138305664,20.307525634765625,25.183279037475586,0.29027631878852844,62.33246612548828,127.95018005371094,16.46928596496582,20.33083152770996,25.209999084472656,0.3125,68.70999908447266,156.19000244140625,16.637142181396484,20.370370864868164,25.479999542236328,0.3127500116825104,68.7300033569336,156.22999572753906,16.447500228881836,20.2149658203125,25.030000686645508,0.3097499907016754,68.44999694824219,155.4199981689453,16.62285614013672,20.357858657836914,25.079999923706055,0.3109999895095825,68.5999984741211,155.58999633789062,294294000,47628324,26957200,232540000,19725200,86856600
2013-03-27,13.851921081542969,20.063560485839844,26.062347412109375,0.29375964403152466,62.41409683227539,127.95018005371094,16.145713806152344,20.08658790588379,26.09000015258789,0.3162499964237213,68.80000305175781,156.19000244140625,16.314285278320312,20.195194244384766,26.280000686645508,0.3179999887943268,68.8499984741211,156.24000549316406,16.09749984741211,20.053302764892578,24.719999313354492,0.31049999594688416,68.13999938964844,155.0,16.302143096923828,20.18718719482422,25.0,0.3112500011920929,68.23999786376953,155.25999450683594,331237200,86441472,52297400,254944000,22539500,99950600
2013-03-28,13.5632905960083,19.85184097290039,25.552888870239258,0.29793956875801086,62.56833267211914,128.34339904785156,15.809286117553711,19.874624252319336,25.579999923706055,0.32074999809265137,68.97000122070312,156.6699981689453,16.136428833007812,20.154403686523438,26.170000076293945,0.32100000977516174,69.05999755859375,156.85000610351562,15.772143363952637,19.852352142333984,25.520000457763672,0.31325000524520874,68.63999938964844,155.75,16.065000534057617,20.119869232177734,26.09000015258789,0.3154999911785126,68.80000305175781,156.08999633789062,442839600,91420488,28585700,349276000,23662800,102932800
2013-04-01,13.141986846923828,20.02681541442871,25.502941131591797,0.288186252117157,62.14195251464844,127.83552551269531,15.318214416503906,20.049800872802734,25.530000686645508,0.31025001406669617,68.5,156.0500030517578,15.846428871154785,20.076326370239258,25.889999389648438,0.3199999928474426,69.08999633789062,156.91000366210938,15.276429176330566,19.85110092163086,25.280000686645508,0.30799999833106995,68.30999755859375,155.6699981689453,15.782142639160156,19.895145416259766,25.6299991607666,0.3199999928474426,69.0199966430664,156.58999633789062,389732000,72219708,22249300,442828000,28112800,99194100
2013-04-02,13.168947219848633,20.323020935058594,25.393056869506836,0.2851674258708954,62.631813049316406,128.46630859375,15.349642753601074,20.346345901489258,25.420000076293945,0.3070000112056732,69.04000091552734,156.82000732421875,15.647856712341309,20.391141891479492,26.1200008392334,0.3112500011920929,69.2699966430664,157.2100067138672,15.228570938110352,20.120119094848633,25.299999237060547,0.3050000071525574,68.7699966430664,156.3699951171875,15.271429061889648,20.133634567260742,25.770000457763672,0.31049999594688416,68.83000183105469,156.61000061035156,529519200,81578340,35153300,371524000,29431900,101504300
2013-04-03,13.236355781555176,20.15204620361328,26.222177505493164,0.28168416023254395,62.06027603149414,127.1637954711914,15.428214073181152,20.175174713134766,26.25,0.3032500147819519,68.41000366210938,155.22999572753906,15.617142677307129,20.375375747680664,26.389999389648438,0.3082500100135803,69.18000030517578,157.02999877929688,15.368213653564453,20.036787033081055,25.700000762939453,0.3009999990463257,68.23999786376953,154.82000732421875,15.406070709228516,20.356857299804688,25.829999923706055,0.30649998784065247,69.08000183105469,156.91000366210938,363216000,69470460,48195200,353156000,35131200,154167400
2013-04-04,13.105524063110352,19.873836517333984,27.041309356689453,0.2844707667827606,62.07843780517578,127.6798095703125,15.275713920593262,19.89664649963379,27.06999969482422,0.3062500059604645,68.43000030517578,155.86000061035156,15.535714149475098,20.16391372680664,27.229999542236328,0.3072499930858612,68.5999984741211,156.1699981689453,15.1875,19.80230140686035,26.110000610351562,0.30125001072883606,68.05999755859375,155.08999633789062,15.491429328918457,20.126375198364258,26.6200008392334,0.3022499978542328,68.37999725341797,155.42999267578125,358447600,97806096,82016800,294676000,32287400,131885000
2013-04-05,12.967025756835938,19.573381423950195,27.36096954345703,0.28934744000434875,61.56134796142578,127.10638427734375,15.114286422729492,19.59584617614746,27.389999389648438,0.31150001287460327,67.86000061035156,155.16000366210938,15.176786422729492,19.69444465637207,27.799999237060547,0.31150001287460327,67.95999908447266,155.35000610351562,14.988571166992188,19.429428100585938,26.610000610351562,0.3009999990463257,67.19000244140625,153.77000427246094,15.160714149475098,19.671171188354492,26.860000610351562,0.3017500042915344,67.3499984741211,153.9499969482422,383695200,137218644,64566600,551352000,55610800,159666000
2013-04-08,13.059255599975586,19.368412017822266,26.821542739868164,0.2886507511138916,61.88793182373047,127.96656799316406,15.221785545349121,19.390640258789062,26.850000381469727,0.31075000762939453,68.22000122070312,156.2100067138672,15.26785659790039,19.508258819580078,27.200000762939453,0.31174999475479126,68.23999786376953,156.22000122070312,15.088929176330566,19.229228973388672,26.6299991607666,0.3050000071525574,67.69000244140625,154.75,15.173213958740234,19.488237380981445,27.190000534057617,0.31174999475479126,67.88999938964844,155.27000427246094,300829200,113170716,27256000,326660000,17891600,86571200
2013-04-09,13.082850456237793,19.43840217590332,26.561817169189453,0.29329511523246765,62.30525207519531,128.40892028808594,15.249285697937012,19.460710525512695,26.59000015258789,0.31575000286102295,68.68000030517578,156.75,15.303570747375488,19.61336326599121,26.889999389648438,0.3179999887943268,68.95999908447266,157.32000732421875,15.098214149475098,19.347097396850586,26.420000076293945,0.3087500035762787,68.08999633789062,155.97999572753906,15.227143287658691,19.406906127929688,26.579999923706055,0.3109999895095825,68.4000015258789,156.5,306614000,86205708,21311100,380584000,30931400,101922200
2013-04-10,13.349725723266602,19.751605987548828,27.54077911376953,0.29793956875801086,63.5208740234375,129.9817657470703,15.560357093811035,19.774274826049805,27.56999969482422,0.32074999809265137,70.0199966430664,158.6699981689453,15.609286308288574,19.82857894897461,27.84000015258789,0.32124999165534973,70.16999816894531,158.8699951171875,15.214642524719238,19.419418334960938,26.899999618530273,0.3152500092983246,68.87999725341797,157.1300048828125,15.289285659790039,19.592592239379883,27.010000228881836,0.3160000145435333,68.91999816894531,157.1699981689453,375928000,79064856,45949400,384688000,55271300,135711100
2013-04-11,13.308056831359863,19.756855010986328,27.99030303955078,0.29654622077941895,63.4936637878418,130.4077911376953,15.511786460876465,19.779529571533203,28.020000457763672,0.3192499876022339,69.98999786376953,159.19000244140625,15.642499923706055,19.847347259521484,28.100000381469727,0.32124999165534973,70.1500015258789,159.7100067138672,15.399999618530273,19.62112045288086,27.25,0.3075000047683716,69.7699966430664,158.5399932861328,15.489999771118164,19.841842651367188,27.479999542236328,0.3162499964237213,69.8499984741211,158.6999969482422,328364400,81066852,33368500,969220000,37233600,110142500
2013-04-12,13.169251441955566,19.748355865478516,27.37095832824707,0.3039773404598236,63.44829177856445,130.08827209472656,15.350000381469727,19.771020889282227,27.399999618530273,0.32725000381469727,69.94000244140625,158.8000030517578,15.505356788635254,19.822322845458984,28.0,0.3307499885559082,69.98999786376953,159.0399932861328,15.3246431350708,19.59284210205078,27.239999771118164,0.3179999887943268,69.41000366210938,157.9199981689453,15.505356788635254,19.819570541381836,28.0,0.32074999809265137,69.81999969482422,158.67999267578125,238613200,65402532,28697400,770548000,32783700,116359900
2013-04-15,12.864381790161133,19.545385360717773,26.491891860961914,0.29770728945732117,62.19636917114258,127.0736312866211,14.994643211364746,19.56781768798828,26.520000457763672,0.320499986410141,68.55999755859375,155.1199951171875,15.28178596496582,19.944944381713867,27.479999542236328,0.32725000381469727,69.79000091552734,158.1300048828125,14.983928680419922,19.444944381713867,26.360000610351562,0.31850001215934753,68.4800033569336,155.10000610351562,15.25,19.668418884277344,27.15999984741211,0.32624998688697815,69.68000030517578,158.0,317520000,98025876,30275400,430420000,48795800,217259000
2013-04-16,13.060174942016602,19.831342697143555,26.891468048095703,0.3009586036205292,63.02189636230469,128.9496307373047,15.222857475280762,19.854103088378906,26.920000076293945,0.3240000009536743,69.47000122070312,157.41000366210938,15.23607063293457,19.919919967651367,27.110000610351562,0.32624998688697815,69.55000305175781,157.49000549316406,15.020357131958008,19.617618560791016,26.399999618530273,0.3217499852180481,68.80999755859375,155.91000366210938,15.056071281433105,19.68443489074707,26.809999465942383,0.32350000739097595,68.94999694824219,156.2899932861328,305771200,69610320,27365900,468844000,27682600,147507800
